trial_nr	onset	event_type	phase	response	nr_frames	occluder_exit	onset_abs	duration
	0.02058358333306387	instruction	0		0		2.796733833340113	1.815203083329834
	1.8280902083351975	pulse	0	t			4.604240458342247	
0	1.835786666662898	fixation	0		62		4.611936916669947	0.5056296666734852
0	2.341416333336383	interactor	1		150		5.117566583343432	1.249599083326757
0	3.59101541666314	occluder	2		90		6.367165666670189	0.7492442500079051
0	4.340259666671045	ball_movement	3		360	0.757905666673	7.116409916678094	3.003866958330036
0	7.344126625001081	iti	4		128		10.12027687500813	1.0601550416613463
1	8.404281666662428	fixation	0		60		11.180431916669477	0.5064594583382132
1	8.91074112500064	interactor	1		150		11.68689137500769	1.250100791672594
1	10.160841916673235	occluder	2		90		12.936992166680284	0.7465820416546194
1	10.907423958327854	ball_movement	3		360	0.744114416681	13.683574208334903	2.998834458339843
1	13.906258416667697	iti	4		138		16.682408666674746	1.1507365416618995
2	15.056994958329597	fixation	0		61		17.833145208336646	0.5089386666804785
2	15.565933625010075	interactor	1		150		18.342083875017124	1.2530244166555349
2	16.81895804166561	occluder	2		90		19.59510829167266	0.7468948750029085
2	17.56585291666852	ball_movement	3		360	0.746348708344	20.342003166675568	2.999544666658039
2	20.565397583326558	iti	4		298		23.341547833333607	2.486965083342511
3	23.05236266666907	fixation	0		60		25.828512916676118	0.4999710416595917
3	23.55233370832866	interactor	1		150		26.32848395833571	1.246553875011159
3	24.79888758333982	occluder	2		90		27.57503783334687	0.7498365833307616
3	25.54872416667058	ball_movement	3		360	0.758404000007	28.32487441667763	3.003469708331977
3	28.55219387500256	iti	4		131		31.328344125009608	1.0882050833315589
4	29.640398958334117	fixation	0		61		32.416549208341166	0.5117619583324995
4	30.152160916666617	interactor	1		150		32.928311166673666	1.2467624583368888
4	31.398923375003505	occluder	2		90		34.175073625010555	0.7532203333248617
4	32.15214370832837	ball_movement	3		359	0.747738000005	34.928293958335416	2.9882445833354723
4	35.14038829166384	iti	4		296		37.91653854167089	2.4665603333414765
5	37.606948625005316	fixation	0		61		40.383098875012365	0.5083327916654525
5	38.11528141667077	interactor	1		149		40.89143166667782	1.2388809583353577
5	39.354162375006126	occluder	2		90		42.130312625013175	0.7532487083226442
5	40.10741108332877	ball_movement	3		360	0.738669874991	42.88356133333582	2.9968578333355254
5	43.104268916664296	iti	4		141		45.880419166671345	1.1777122500061523
6	44.28198116667045	fixation	0		59		47.0581314166775	0.4915998749929713
6	44.77358104166342	interactor	1		151		47.54973129167047	1.2584652083460242
6	46.032046250009444	occluder	2		89		48.80819650001649	0.7389318333298434
6	46.77097808333929	ball_movement	3		360	0.730174750002	49.547128333346336	3.002536208325182
6	49.77351429166447	iti	4		339		52.54966454167152	2.825076875000377
7	52.598591166664846	fixation	0		61		55.374741416671895	0.5082571666716831
7	53.10684833333653	interactor	1		150		55.88299858334358	1.2534798333363142
7	54.36032816667284	occluder	2		89		57.13647841667989	0.7387138749909354
7	55.09904204166378	ball_movement	3		357	0.791715375002	57.87519229167083	3.0112414583418285
7	58.11028350000561	iti	4		534		60.88643375001266	4.446515375006129
8	62.55679887501174	fixation	0		59		65.33294912501879	0.491317458319827
8	63.04811633333156	interactor	1		151		65.82426658333861	1.2590762083418667
8	64.30719254167343	occluder	2		90		67.08334279168048	0.7501016666647047
8	65.05729420833813	ball_movement	3		359	0.718512124993	67.83344445834518	2.9883709583373275
8	68.04566516667546	iti	4		186		70.82181541668251	1.5498732499981998
9	69.59553841667366	fixation	0		60		72.37168866668071	0.5029841249925084
9	70.09852254166617	interactor	1		150		72.87467279167322	1.250093458336778
9	71.34861600000295	occluder	2		90		74.12476625001	0.7533225416700589
9	72.10193854167301	ball_movement	3		360	0.741666625006	74.87808879168006	2.9971534999931464
9	75.09909204166615	iti	4		227		77.8752422916732	1.8893517499964219
9	76.98844379166258	task_prompt	5		300		79.76459404166962	5.001896875008242
9	81.99034066667082	post_prompt_iti	6		120		84.76649091667787	0.9962729166581994
10	82.98661358332902	fixation	0		60		85.76276383333607	0.5034371250076219
10	83.49005070833664	interactor	1		150		86.26620095834369	1.2465068750025239
10	84.73655758333916	occluder	2		90		87.51270783334621	0.7534114166628569
10	85.48996900000202	ball_movement	3		361	0.758387875001	88.26611925000907	3.008251333332737
10	88.49822033333476	iti	4		504		91.2743705833418	4.2000062500010245
11	92.69822658333578	fixation	0		61		95.47437683334283	0.5118263750046026
11	93.21005295834038	interactor	1		150		95.98620320834743	1.2500006249902071
11	94.46005358333059	occluder	2		90		97.23620383333764	0.7500161666685017
11	95.21006974999909	ball_movement	3		360	0.766248083324	97.98622000000614	2.996447875004378
11	98.20651762500347	iti	4		331		100.98266787501052	2.761997916662949
12	100.96851554166642	fixation	0		59		103.74466579167347	0.48800287500489503
12	101.45651841667132	interactor	1		150		104.23266866667836	1.2502468333404977
12	102.70676525001181	occluder	2		91		105.48291550001886	0.758564583316911
12	103.46532983332872	ball_movement	3		359	0.760783124992	106.24148008333577	2.9911246249976102
12	106.45645445832633	iti	4		261		109.23260470833338	2.172046916675754
13	108.62850137500209	fixation	0		60		111.40465162500914	0.5000105000071926
13	109.12851187500928	interactor	1		150		111.90466212501633	1.256376833320246
13	110.38488870832953	occluder	2		90		113.16103895833658	0.7434170416818233
13	111.12830575001135	ball_movement	3		360	0.750670875001	113.9044560000184	3.0065792916575447
13	114.1348850416689	iti	4		252		116.91103529167594	2.096582916667103
14	116.231467958336	fixation	0		60		119.00761820834305	0.4998689583298983
14	116.7313369166659	interactor	1		150		119.50748716667295	1.2501742916647345
